Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio,Distance to annotation with line µm 
AMM12_4_Stitched.ome.tif,Opal 570: Ignore*,Opal 570: Ignore*,ECL,Polygon,4669.5,1858.1,30.25,21.3105,0.837,8.1535,5.4265,0.7386,11.0204,1410.6113,3.0119,16.1473,4.0617,12.0856,0.068,8.7097,0.068,0.4266,0,0.4266,0.011,1.404,0.0326,0.2289,0,0.2289,0.0114,1.4619,0.0074,0.0313,0.0001,0.0311,0.0225,2.8739,0.012,0.0698,0.0066,0.0632,2.3103,295.7166,0.1879,2.9371,1.9172,1.0198,115.5,43.9314,0.752,17.3733,9.8318,0.8665,4.1052,4.6752,16.1473,0,0.0587,0.0687,0.4863,0,0.0264,0.1257,1.6769,0,0.0119,0.0078,0.0498,0,0.0317,0.0388,0.3266,0.0014,2.575,0.714,8.1094,1.9172,1.5095,1.392,7.2461,0,0.0552,0.0688,0.4863,0,0.0322,0.1456,1.6769,0,0.012,0.008,0.0498,0,0.0351,0.0445,0.3266,0.0014,2.6744,0.8076,8.1094,2.0225,0.2646,1081.1876
AMM12_4_Stitched.ome.tif,Opal 570: Ignore*,Opal 570: Ignore*,ECL,Polygon,4680.7,1859.9,76,38.016,0.6608,12.7404,8.9457,0.7561,4.1385,1274.6625,1.1192,7.3131,1.9245,5.3886,0.0481,14.8177,0.0581,0.3724,0,0.3724,0.1715,52.8225,0.3628,2.4644,0,2.4644,0.0149,4.5811,0.013,0.1103,0,0.1103,0.0312,9.6192,0.0321,0.2573,0.0068,0.2505,2.3033,709.4056,0.1588,2.8847,1.8805,1.0042,258,63.1239,0.8137,22.3601,17.3221,0.6628,2.0124,1.6438,7.3131,0,0.0503,0.0655,0.7899,0,0.1032,0.2973,2.7018,0,0.0132,0.0127,0.145,0,0.0308,0.0299,0.2944,0.0002,2.4594,0.6909,10.5533,1.8415,1.1092,0.762,4.0405,0,0.0513,0.0684,0.7899,0,0.0742,0.2595,2.7018,0,0.0125,0.0126,0.145,0,0.0306,0.029,0.2944,0.0002,2.5257,0.8093,10.5533,1.8415,0.2926,1072.0853
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4800.2,1860.6,29.25,22.9284,0.6992,8.0307,5.3702,0.7788,4.8568,587.6738,0.9106,6.7816,2.9224,3.8591,0.0724,8.7551,0.1084,0.6954,0,0.6954,0.0002,0.0215,0.0008,0.0066,0,0.0066,0.0104,1.2563,0.006,0.0284,0,0.0284,0.0328,3.9647,0.0401,0.285,0.0077,0.2773,2.3944,289.717,0.2095,3.3254,1.9716,1.3538,109.25,40.1862,0.8501,14.5419,10.9489,0.6511,2.993,2.053,7.0288,0,0.2582,0.3433,2.1418,0,0.0008,0.003,0.0289,0,0.0109,0.0067,0.032,0,0.1116,0.1356,0.5679,0.0056,3.2438,1.7425,10.6227,1.8449,2.2904,1.9207,7.0288,0,0.3283,0.3743,2.1418,0,0.0011,0.0035,0.0289,0,0.0111,0.0069,0.032,0,0.1413,0.1466,0.5679,0.0056,3.564,1.9474,10.6227,1.8449,0.2652,981.4048
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4592.3,1857,15.75,17.1457,0.6733,7.3395,3.0381,0.9264,2.4697,160.5299,0.5361,3.3963,1.1658,2.2305,0.1621,10.5387,0.199,0.8653,0,0.8653,0.0002,0.016,0.0008,0.0042,0,0.0042,0.0098,0.6385,0.0059,0.0249,0.001,0.0239,0.0196,1.2759,0.0069,0.0386,0.0087,0.0299,2.1976,142.8416,0.1076,2.481,1.997,0.484,110.5,43.1016,0.7475,16.9917,9.108,0.8795,1.1547,0.7102,3.3963,0.3824,0.0653,0.1132,0.8653,0,0.0029,0.0117,0.106,0,0.0102,0.0061,0.0338,0,0.0251,0.0243,0.2312,0.0057,2.2039,0.1028,2.5648,1.9305,0.9309,0.4438,3.0201,0.3824,0.0488,0.0804,0.7719,0,0.0033,0.0126,0.106,0,0.0102,0.0061,0.0338,0,0.026,0.026,0.2312,0.0057,2.205,0.102,2.5648,1.9305,0.1412,1142.8292
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4495.2,1858.9,44.25,26.8466,0.7715,10.5403,6.5683,0.7636,11.6713,2147.5156,2.7287,17.0144,4.3519,12.6625,0.0107,1.9778,0.0139,0.0771,0,0.0771,0.0004,0.0728,0.0012,0.0104,0,0.0104,0.0086,1.5847,0.006,0.0356,0,0.0356,0.0274,5.0386,0.0268,0.1891,0.0058,0.1834,2.2542,414.7771,0.2164,2.9229,1.8919,1.031,162,50.5122,0.7979,19.4233,12.2953,0.781,5.0662,4.8825,17.0144,0,0.0197,0.0221,0.1439,0,0.001,0.0038,0.047,0,0.0087,0.0054,0.0356,0,0.0266,0.0282,0.2208,0,2.6938,1.0499,8.9909,1.861,2.4582,2.5023,11.6447,0,0.0232,0.0236,0.1439,0,0.0012,0.0044,0.047,0,0.0087,0.0051,0.0288,0,0.0262,0.0287,0.2208,0,2.8674,1.1888,8.9909,1.861,0.2751,1218.6746
AMM12_4_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,ECL,Polygon,4567.1,1865,94,40.5096,0.7198,13.7533,10.12,0.6864,3.1915,1206.379,0.7103,5.4168,1.3829,4.0339,0.2422,91.5473,0.2194,1.5325,0.0031,1.5294,0.13,49.1504,0.394,3.5107,0,3.5107,0.0157,5.9477,0.0192,0.2412,0,0.2412,0.1417,53.5483,0.1289,0.883,0.0067,0.8763,2.7109,1024.725,0.4853,5.8337,1.9783,3.8554,303,68.8393,0.8035,23.3351,18.8721,0.5859,1.4552,1.3842,5.4168,0,0.3295,0.3858,3.9245,0,0.0683,0.2405,3.5107,0,0.0113,0.0134,0.2412,0,0.1242,0.1191,0.916,0,4.1667,3.0811,17.0449,1.9783,0.6683,0.7545,4.3317,0,0.3691,0.4354,3.9245,0,0.0403,0.1062,1.7661,0,0.0093,0.0091,0.0435,0,0.1163,0.1136,0.916,0,4.8265,3.5067,17.0449,1.9921,0.3109,1157.9248
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4811.6,1862.8,23.5,18.353,0.8767,6.7169,4.6695,0.7496,12.0442,1180.3286,2.9324,17.2047,5.8211,11.3836,0.0106,1.0427,0.0121,0.06,0,0.06,0.0028,0.2746,0.008,0.0472,0,0.0472,0.0085,0.8371,0.0049,0.0252,0.0003,0.0248,0.0088,0.8656,0.004,0.0203,0.0015,0.0188,2.5706,251.9152,0.3687,3.7812,2.1632,1.618,98,37.7164,0.8657,13.4704,10.0714,0.6351,4.8717,5.0401,17.2047,0.2793,0.0223,0.0269,0.1671,0,0.0012,0.0046,0.0472,0,0.01,0.006,0.0361,0,0.0111,0.0049,0.0411,0.0007,2.4082,0.3987,3.9534,1.7393,2.5129,2.9016,14.8423,0.2793,0.0261,0.0293,0.1671,0,0.0006,0.0024,0.0193,0,0.0105,0.0063,0.0361,0,0.0118,0.005,0.0411,0.0007,2.3548,0.3942,3.9534,1.7393,0.2303,971.7965
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4586.1,1864.7,42,24.9284,0.8493,9.4054,5.5203,0.8083,8.4346,1442.3097,1.8364,11.602,3.4628,8.1392,0.0491,8.3954,0.0951,0.7746,0,0.7746,0.0034,0.5845,0.0134,0.1078,0,0.1078,0.0087,1.4825,0.0058,0.0321,0,0.0321,0.0184,3.1466,0.0248,0.1662,0,0.1662,2.2969,392.7634,0.3377,3.9073,1.8763,2.031,190.75,52.2418,0.8783,19.0117,13.5233,0.6865,2.698,3.2606,11.602,0.0125,0.0539,0.0743,0.7746,0,0.0095,0.0395,0.4547,0,0.0098,0.0063,0.0358,0,0.0187,0.0176,0.1662,0,2.3358,0.2989,4.1956,1.8763,1.0521,0.7432,4.9697,0.0125,0.0553,0.0672,0.4431,0,0.0112,0.0441,0.4547,0,0.0101,0.0064,0.0358,0,0.0187,0.015,0.129,0,2.347,0.2862,4.1956,1.8922,0.2149,1142.9055
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4659.7,1862.8,22.75,20.2426,0.6977,8.3832,3.4479,0.9261,6.4633,614.0162,2.1088,9.8354,2.4273,7.4082,0.0436,4.1432,0.0358,0.2079,0,0.2079,0.0048,0.4559,0.0174,0.1533,0,0.1533,0.0109,1.0368,0.0062,0.0274,0.0004,0.027,0.0268,2.5476,0.0141,0.0912,0.01,0.0812,2.389,226.9503,0.1869,3.021,2.0331,0.9879,118.25,40.293,0.9153,14.2725,11.3847,0.4574,2.3086,2.4084,9.8354,0.3609,0.0947,0.1162,0.7696,0,0.0115,0.0484,0.5878,0,0.0132,0.0085,0.0712,0.0001,0.0362,0.0339,0.2708,0.0039,2.3455,0.1793,3.0969,1.9663,1.2754,0.8805,4.9057,0.3609,0.1074,0.1255,0.7696,0.0004,0.0132,0.0533,0.5878,0,0.0137,0.0089,0.0712,0.0001,0.0385,0.0368,0.2708,0.0039,2.3348,0.176,3.0969,1.9663,0.1913,1085.8392
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4766.8,1861.9,27.5,21.9538,0.717,9.2491,3.9949,0.9025,5.6623,639.8428,1.5641,8.4184,2.1337,6.2847,0.0418,4.7198,0.0433,0.2601,0,0.2601,0.0005,0.0593,0.0015,0.0104,0,0.0104,0.0139,1.5651,0.0088,0.0471,0.0002,0.0469,0.0121,1.371,0.0042,0.0251,0.002,0.0231,2.3388,264.2861,0.2525,3.2941,1.941,1.3531,196.25,51.3095,0.9367,18.6642,13.4836,0.6783,1.7006,1.8146,8.4184,0.3054,0.0281,0.0278,0.2601,0,0.0006,0.0017,0.0188,0,0.0125,0.0069,0.0471,0.0002,0.0144,0.0107,0.1398,0.0013,2.207,0.2026,3.2941,1.7141,1.0345,0.5926,4.1303,0.3054,0.0258,0.0235,0.1411,0,0.0006,0.0018,0.0188,0,0.0123,0.0066,0.0371,0.0004,0.0148,0.0114,0.1398,0.0013,2.1848,0.1841,3.1377,1.7141,0.141,1004.6639
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4790.8,1861.3,9,14.365,0.5481,6.1842,2.357,0.9377,2.4611,100.9065,0.7224,4.2464,1.1992,3.0472,0.3988,16.3527,0.2298,1.0401,0.1271,0.9131,0.0021,0.0841,0.0053,0.0263,0,0.0263,0.0075,0.3084,0.0066,0.0248,0,0.0248,0.1264,5.182,0.0584,0.2732,0.0446,0.2287,4.8452,198.6546,1.0984,8.0035,3.2701,4.7333,52.75,27.4215,0.8816,10.1213,7.1583,0.6865,0.9064,0.9822,4.2464,0,0.5484,0.4854,2.3089,0,0.0043,0.0133,0.1453,0,0.0091,0.0095,0.0394,0,0.2283,0.124,0.5484,0.0281,5.7634,3.0489,14.9949,2.6196,0.5379,0.6005,2.7179,0,0.5839,0.5224,2.3089,0,0.0048,0.0145,0.1453,0,0.0095,0.0101,0.0394,0,0.2524,0.1232,0.5484,0.0281,5.981,3.314,14.9949,2.6196,0.1653,986.4349
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4732.2,1864.2,40,28.0824,0.6374,11.3848,4.8226,0.9252,3.8146,629.4016,0.8876,5.7922,1.8305,3.9617,0.0414,6.8245,0.0487,0.3587,0,0.3587,0.0011,0.1777,0.0038,0.0315,0,0.0315,0.0115,1.8977,0.0049,0.0282,0.0021,0.0261,0.016,2.6474,0.0084,0.0734,0.0045,0.069,2.2322,368.3169,0.1548,2.9045,1.9311,0.9734,236.5,58.4221,0.8707,21.2255,13.5,0.7681,1.5005,1.1934,5.7922,0.3752,0.0403,0.0574,0.5817,0,0.0017,0.0116,0.2287,0,0.0119,0.0063,0.0666,0.0005,0.0185,0.0155,0.146,0.0045,2.1913,0.1373,3.0356,1.8409,1.0123,0.4356,3.1612,0.3752,0.0401,0.059,0.5817,0,0.0019,0.0126,0.2287,0,0.0119,0.0065,0.0666,0.0005,0.019,0.0165,0.146,0.0045,2.1827,0.1318,3.0356,1.8409,0.1711,1030.1073
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4617.3,1866.1,49,27.8726,0.7926,10.5087,5.9572,0.8358,6.3589,1265.4121,1.4795,9.8742,3.4518,6.4224,0.3987,79.3495,0.3881,1.7668,0.022,1.7448,0.0151,3.0062,0.0263,0.1503,0,0.1503,0.0134,2.6725,0.0062,0.031,0.0019,0.0291,0.1954,38.8783,0.119,0.6125,0.0421,0.5704,3.3668,669.9961,0.8304,7.3451,2.2769,5.0682,160.5,48.2905,0.8649,17.0033,12.889,0.6437,2.8001,2.6552,9.8742,0,0.3779,0.4636,2.8408,0,0.0093,0.0205,0.1503,0,0.012,0.0071,0.0438,0,0.152,0.1254,0.6125,0.0094,3.7449,2.5162,19.1307,2.0677,1.2193,1.0374,5.0806,0,0.3686,0.4936,2.8408,0,0.0067,0.0167,0.1503,0,0.0113,0.0073,0.0438,0,0.1327,0.1234,0.5428,0.0094,3.9128,2.9585,19.1307,2.0677,0.2964,1115.2239
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4490.3,1868.2,34.5,24.1291,0.7446,8.1566,5.7235,0.6572,7.0826,991.5638,1.8728,10.2251,3.1677,7.0573,0.0136,1.9002,0.0149,0.0751,0,0.0751,0.0026,0.3595,0.0126,0.0985,0,0.0985,0.0126,1.7686,0.0116,0.0809,0.0009,0.08,0.0235,3.2848,0.0202,0.1071,0.004,0.1031,2.1767,304.7339,0.1128,2.5228,1.9052,0.6176,116,40.7822,0.8765,14.5948,11.3183,0.6699,3.609,3.0512,10.2251,0.044,0.0178,0.0213,0.1721,0,0.0013,0.0085,0.1048,0,0.0129,0.0223,0.2999,0.0001,0.0177,0.0139,0.1071,0.004,2.2548,0.2766,4.4646,1.8849,2.1264,2.1058,9.1493,0.044,0.0195,0.0234,0.1721,0,0.0007,0.006,0.1048,0,0.013,0.0255,0.2999,0.0001,0.0152,0.0091,0.0749,0.0041,2.2882,0.3165,4.4646,1.8849,0.2918,1216.6273
AMM12_4_Stitched.ome.tif,Opal 570: Ignore*,Opal 570: Ignore*,ECL,Polygon,4456.1,1868.5,66.75,32.4659,0.7958,12.4587,6.4554,0.8684,6.0851,1636.8926,1.1264,9.0368,2.7542,6.2826,0.0235,6.3201,0.0232,0.1199,0,0.1199,0.1378,37.0582,0.3577,2.4486,0,2.4486,0.0148,3.9946,0.0159,0.1122,0,0.1122,0.0148,3.9692,0.0157,0.1274,0.0006,0.1268,2.3003,618.7753,0.148,2.8333,1.9446,0.8887,295,63.1028,0.931,22.2763,16.1802,0.6822,2.1623,2.2662,9.0368,0,0.0218,0.0238,0.1362,0,0.0389,0.1813,2.4486,0,0.0107,0.0098,0.1122,0,0.013,0.0098,0.1274,0,2.4424,0.895,12.9919,1.8518,1.0128,0.6591,3.8448,0,0.0214,0.024,0.1362,0,0.01,0.038,0.7004,0,0.0094,0.0067,0.0325,0,0.0125,0.0072,0.0818,0,2.4841,1.0109,12.9919,1.8518,0.2212,1246.7728
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4507.5,1866.4,22.25,17.0803,0.9584,5.8997,4.6071,0.6046,12.0805,1099.3297,2.7163,16.3059,6.4691,9.8368,0.0239,2.1775,0.0287,0.1132,0,0.1132,0.0008,0.0703,0.0018,0.0121,0,0.0121,0.0079,0.7164,0.0054,0.0213,0,0.0213,0.0242,2.2055,0.0183,0.1024,0.0035,0.099,3.0789,280.1799,0.8103,6.1569,2.0985,4.0583,111.25,39.5265,0.8948,14.844,9.919,0.7308,3.7223,4.6964,16.3059,0,0.0289,0.0301,0.201,0,0.0029,0.0097,0.0939,0,0.0155,0.0182,0.1727,0,0.0209,0.0234,0.1981,0,2.7922,0.7754,6.2479,1.8992,1.5857,1.8312,13.3598,0,0.0302,0.0304,0.201,0,0.0034,0.0107,0.0939,0,0.0174,0.0197,0.1727,0,0.02,0.0245,0.1981,0,2.7189,0.7499,6.2479,1.8992,0.194,1206.771
AMM12_4_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,ECL,Polygon,4788.9,1867.8,19.5,18.2189,0.7382,6.7111,4.6446,0.7193,3.2172,270.2424,0.7026,5.1124,1.6254,3.487,0.5486,46.0814,0.2874,1.2729,0,1.2729,0.0106,0.893,0.0273,0.191,0,0.191,0.0137,1.1505,0.0085,0.0368,0.0003,0.0365,0.2172,18.2431,0.121,0.537,0.0535,0.4835,3.7504,315.0315,0.6954,6.0361,2.7012,3.3349,103,44.0868,0.6659,15.791,10.5201,0.8499,1.3631,1.3803,5.1124,0,0.6472,0.5422,3.0515,0,0.0289,0.0876,0.739,0,0.0118,0.0098,0.0424,0,0.2559,0.1619,0.9268,0.0366,5.0413,2.5263,13.3178,2.2179,0.8897,1.0784,4.9522,0,0.6724,0.5876,3.0515,0,0.0336,0.0967,0.739,0,0.0113,0.0101,0.0424,0,0.2658,0.1696,0.9268,0.0366,5.3708,2.7127,13.3178,2.2179,0.1897,983.5884
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4500.9,1871.2,26.25,18.8674,0.9266,6.9417,4.9782,0.7235,13.1028,1415.1027,2.3954,18.2398,6.2542,11.9856,0.0111,1.2023,0.0144,0.0641,0,0.0641,0,0.0034,0.0003,0.0027,0,0.0027,0.0084,0.9029,0.005,0.0253,0.0009,0.0244,0.0171,1.8445,0.01,0.0686,0.0011,0.0675,2.4609,265.7754,0.347,4.0469,1.9212,2.1257,77.25,36.2947,0.7369,13.0123,8.4575,0.8251,6.4879,5.6885,18.2398,0.1777,0.0301,0.0544,0.5102,0,0.0016,0.006,0.0621,0,0.0131,0.0132,0.1385,0,0.0313,0.0628,0.5465,0.0011,2.5409,0.3852,4.0469,1.9212,2.9859,3.3085,13.9106,0.1777,0.0401,0.0643,0.5102,0,0.0024,0.0072,0.0621,0,0.0157,0.0153,0.1385,0,0.0389,0.0763,0.5465,0.0022,2.5833,0.3983,3.9891,1.9411,0.3324,1209.6544
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4552.9,1871.2,73.25,31.646,0.9191,11.3658,8.1143,0.6805,4.8038,1426.7383,1.21,7.6831,2.5401,5.143,0.16,47.5323,0.2486,1.495,0,1.495,0.0036,1.0615,0.0081,0.0503,0,0.0503,0.0115,3.4098,0.0078,0.0329,0,0.0329,0.0975,28.9523,0.12,0.5278,0.0026,0.5252,2.4448,726.1022,0.3019,3.3992,1.8296,1.5696,266.5,60.2267,0.9233,21.0331,16.3007,0.6073,2.0105,1.9347,7.6831,0,0.1877,0.3336,2.4738,0,0.0178,0.0703,0.9226,0,0.0114,0.0082,0.0518,0,0.0792,0.1005,0.5338,0.0026,2.9294,1.4063,10.5771,1.8296,0.94,0.6915,3.4742,0,0.1983,0.3605,2.4738,0,0.0232,0.0819,0.9226,0,0.0114,0.0083,0.0518,0,0.0722,0.091,0.5338,0.0032,3.1152,1.6053,10.5771,1.9512,0.272,1164.9795
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4682.5,1873.4,36.25,21.3801,0.9966,7.1366,6.2736,0.4472,10.5325,1537.7416,2.9597,17.0782,5.1704,11.9078,0.1071,15.6298,0.128,0.6362,0.0005,0.6357,0.0014,0.208,0.0035,0.0162,0,0.0162,0.0131,1.9185,0.009,0.0405,0,0.0405,0.0377,5.5033,0.0398,0.1735,0.0005,0.173,2.2914,334.5512,0.2,3.1187,1.9019,1.2168,182.25,49.2029,0.946,16.9008,13.6771,0.566,2.9813,4.0624,17.0782,0,0.0947,0.1302,0.9994,0,0.0073,0.0284,0.3592,0,0.0117,0.0091,0.056,0,0.0232,0.0237,0.1735,0,2.3801,0.4429,6.841,1.8121,1.0935,0.7794,5.7606,0,0.0916,0.1306,0.9994,0,0.0088,0.0316,0.3592,0,0.0113,0.0091,0.056,0,0.0196,0.0155,0.1674,0,2.4023,0.4825,6.841,1.8121,0.1922,1062.335
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4793.4,1876.3,33.5,20.7742,0.9755,7.0958,6,0.4413,11.8414,1610.4282,2.9778,16.7585,5.2419,11.5166,0.1516,20.6238,0.154,0.7287,0,0.7287,0.0029,0.3958,0.01,0.0855,0,0.0855,0.0114,1.5547,0.0108,0.0598,0,0.0598,0.0805,10.9537,0.0795,0.556,0.0112,0.5448,3.0399,413.4227,0.7978,6.1511,1.985,4.1662,149,45.9491,0.8868,15.9577,12.374,0.6371,3.8218,4.7214,16.7585,0,0.281,0.3846,2.5427,0,0.0044,0.0171,0.2543,0,0.0136,0.011,0.0678,0,0.1168,0.1319,0.8469,0.0036,3.1674,1.1868,9.6726,1.9823,1.4713,1.3514,7.2034,0,0.319,0.422,2.5427,0,0.0048,0.0186,0.2543,0,0.0142,0.011,0.0678,0,0.1275,0.1421,0.8469,0.0036,3.2048,1.2769,9.6726,1.9823,0.219,976.4075
AMM12_4_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,ECL,Polygon,4624,1879.6,89.5,36.9048,0.8258,11.8392,10.6052,0.469,3.4918,1264.0416,0.648,4.9067,1.5263,3.3803,0.6645,240.5342,0.3933,2.0884,0.1171,1.9713,0.013,4.7034,0.0333,0.3032,0,0.3032,0.0318,11.5023,0.0421,0.3737,0.0007,0.373,0.2824,102.2177,0.1683,0.9512,0.0561,0.8951,2.9867,1081.1682,0.4822,5.2975,2.2194,3.0782,220.5,58.035,0.8227,19.9625,15.5311,0.5745,1.7337,1.6466,4.9067,0,0.7527,0.4548,3.4507,0.0465,0.0172,0.0655,1.1548,0,0.0217,0.0295,0.3737,0,0.2889,0.1799,1.104,0.0247,4.1237,1.7648,13.0521,2.2194,0.5214,0.8289,3.7376,0,0.8136,0.4839,3.4507,0.0465,0.0201,0.0805,1.1548,0,0.0148,0.0116,0.1015,0,0.2934,0.1875,1.104,0.0247,4.9078,1.8965,13.0521,2.472,0.4055,1105.3895
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4770.9,1876.1,22.5,17.9009,0.8824,6.062,4.9278,0.5896,2.4028,223.4559,0.5965,3.6136,1.4654,2.1482,0.0272,2.5306,0.025,0.1082,0,0.1082,0.0103,0.9589,0.0426,0.3238,0,0.3238,0.0317,2.9474,0.0304,0.1836,0.0042,0.1793,0.0318,2.962,0.0334,0.1977,0.0037,0.194,2.302,214.0827,0.1832,3.2074,1.9718,1.2356,167.75,47.5451,0.9325,15.8924,13.2803,0.5438,1.0691,0.6293,3.6136,0.1475,0.038,0.0492,0.6525,0,0.0027,0.0183,0.3238,0,0.0162,0.015,0.1836,0.0004,0.0278,0.0275,0.2414,0.002,2.256,0.178,3.5922,1.7889,0.8564,0.2712,1.8587,0.1475,0.0397,0.0518,0.6525,0,0.0015,0.0095,0.1619,0,0.0137,0.0083,0.0415,0.0004,0.0271,0.0264,0.2414,0.002,2.2487,0.1762,3.5922,1.7889,0.1349,992.1151
AMM12_4_Stitched.ome.tif,Ignore*,Ignore*,ECL,Polygon,4662.6,1880.4,62.5,36.3578,0.5941,12.4983,7.3074,0.8632,11.0315,2813.0349,2.9013,16.9198,4.0271,12.8927,0.027,6.8873,0.0362,0.2119,0,0.2119,0.0003,0.069,0.0012,0.0143,0,0.0143,0.0077,1.9573,0.0058,0.0299,0,0.0299,0.0194,4.9441,0.0164,0.1465,0.0021,0.1443,2.1857,557.3439,0.2292,2.9497,1.8113,1.1384,311.25,65.4193,0.9139,22.3585,17.2628,0.6332,3.5214,4.2705,16.9198,0.0898,0.0782,0.1167,0.8723,0,0.0021,0.012,0.2276,0,0.0099,0.0091,0.0995,0,0.039,0.063,0.6775,0.0018,2.2324,0.257,4.4943,1.6814,1.5909,1.5902,9.3607,0.0898,0.0914,0.1263,0.8723,0,0.0026,0.0134,0.2276,0,0.0105,0.0097,0.0995,0.0001,0.0441,0.0692,0.6775,0.0018,2.2444,0.2625,4.4943,1.6814,0.2005,1072.7543
