Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio,Distance to annotation with line µm
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,4036.2,6768,30,20.8976,0.8633,7.3478,5.5474,0.5395,5.944,731.1064,1.2917,8.0729,2.2315,5.8414,0.0684,8.4119,0.0409,0.1912,0.0021,0.1891,0.0003,0.0308,0.0013,0.011,0,0.011,0.0129,1.5913,0.0167,0.1163,0,0.1163,0.0056,0.6922,0.0051,0.0252,0,0.0252,2.5966,319.3813,0.1604,3.0954,2.2285,0.8668,150,46.3509,0.8774,16.3409,12.258,0.6407,2.2053,2.2632,8.0729,0,0.0838,0.0421,0.2366,0.002,0.0005,0.0028,0.0393,0,0.0065,0.0105,0.1163,0,0.0052,0.0052,0.0426,0,2.7266,0.3529,4.0898,2.1015,1.2473,1.2261,6.7288,0,0.0878,0.0416,0.2366,0.002,0.0006,0.0031,0.0393,0,0.0048,0.0074,0.0592,0,0.0051,0.0052,0.0426,0,2.7599,0.3801,4.0898,2.1015,0.1979,356.6504
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,4102.5,6770.4,55,27.2312,0.9321,8.9083,7.9038,0.3297,4.2712,926.8506,1.0334,6.922,2.2476,4.6744,0.0797,17.29,0.0368,0.2006,0.0091,0.1915,0.0003,0.0638,0.0016,0.016,0,0.016,0.0069,1.5069,0.018,0.1734,0,0.1734,0.0049,1.0653,0.0043,0.0281,0,0.0281,2.9426,638.5516,0.3909,4.0418,2.3325,1.7093,257,57.6031,0.9733,18.7434,17.5,0.1676,1.5289,1.6001,6.922,0,0.0853,0.0369,0.2695,0.0037,0.0003,0.0013,0.016,0,0.0057,0.0156,0.2237,0,0.005,0.0044,0.0395,0,2.832,0.4212,5.5318,2.2969,0.7951,0.6383,4.3506,0,0.0868,0.0368,0.2695,0.0037,0.0003,0.0012,0.013,0,0.0054,0.0149,0.2237,0,0.005,0.0044,0.0395,0,2.8023,0.4244,5.5318,2.2969,0.2063,398.9288
AMM20_5_Stitched.ome.tif,Ignore*: Opal 520,Ignore*: Opal 520,ELr,Polygon,3866.4,6768.2,26.5,19.1414,0.9089,6.4777,5.7348,0.4121,8.0759,920.6548,1.8415,11.4495,3.8978,7.5518,0.5011,57.1308,0.4149,1.7077,0.0746,1.6332,0.0011,0.1263,0.003,0.0169,0,0.0169,0.0241,2.7428,0.0366,0.186,0,0.1859,0.0084,0.952,0.0053,0.0251,0.0004,0.0247,3.1502,359.1247,0.6733,5.0049,2.4219,2.5829,140.75,44.835,0.8799,16.2705,10.8684,0.7494,2.3816,3.0868,11.4495,0,0.3311,0.4066,2.0043,0.0173,0.0014,0.0031,0.025,0,0.0197,0.0305,0.186,0,0.0079,0.0102,0.0822,0,2.9558,0.7058,6.0267,2.3152,0.9486,0.9208,5.5971,0,0.2883,0.3935,2.0043,0.0173,0.0014,0.0031,0.025,0,0.0186,0.0286,0.1498,0,0.0078,0.0111,0.0822,0,2.9068,0.706,6.0267,2.3152,0.1906,291.4914
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3891.6,6768.1,14.5,16.8815,0.6394,6.1393,3.8399,0.8387,1.9417,130.0963,0.2851,2.6134,1.4468,1.1666,0.0977,6.5437,0.0388,0.1927,0.0183,0.1744,0.001,0.0672,0.0018,0.0095,0,0.0095,0.008,0.5359,0.0069,0.0298,0,0.0298,0.0187,1.2551,0.0129,0.0629,0.0029,0.06,2.6977,180.7461,0.1253,2.9907,2.4509,0.5398,106,39.0922,0.8716,14.1541,11.0642,0.6016,1.3512,0.5297,2.6134,0.1091,0.1114,0.0541,0.4746,0.0068,0.0038,0.0091,0.088,0,0.0104,0.0126,0.0797,0,0.021,0.0184,0.1197,0.0013,2.7967,0.2269,3.9988,2.289,1.2419,0.4911,2.2564,0.1091,0.114,0.0562,0.4746,0.0068,0.0043,0.0098,0.088,0,0.0109,0.0134,0.0797,0,0.0214,0.0193,0.1197,0.0013,2.815,0.2366,3.9988,2.289,0.142,295.927
AMM20_5_Stitched.ome.tif,Ignore*: Opal 520,Ignore*: Opal 520,ELr,Polygon,4012.9,6773.1,55,27.5438,0.911,9.4872,7.7824,0.527,4.5875,1018.4286,1.2112,7.4219,1.995,5.4269,0.2114,46.9306,0.1591,1.0901,0.038,1.0521,0.0002,0.0455,0.0012,0.012,0,0.012,0.0398,8.8316,0.0407,0.309,0.0002,0.3088,0.0097,2.1603,0.0064,0.0309,0.0001,0.0308,2.8293,628.1133,0.2621,3.499,2.3357,1.1633,223.75,55.0226,0.9287,19.0171,15.4337,0.5075,1.7917,1.7587,7.4219,0.0985,0.1507,0.107,1.0901,0.0031,0.0005,0.0025,0.0375,0,0.0174,0.0269,0.309,0,0.0083,0.007,0.0567,0.0001,2.745,0.244,3.6262,2.26,0.8722,0.4575,3.4632,0.0985,0.1308,0.0729,0.5171,0.0031,0.0006,0.0028,0.0375,0,0.01,0.0142,0.109,0,0.0078,0.0071,0.0567,0.0001,2.7172,0.2313,3.6262,2.26,0.2414,341.7722
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3833.4,6772.8,47.75,26.3652,0.8632,9.1402,6.9108,0.5837,2.8455,560.5589,0.7506,4.672,1.3655,3.3066,0.0786,15.4855,0.0352,0.1829,0.0116,0.1714,0.0016,0.3244,0.0038,0.0334,0,0.0334,0.0034,0.6685,0.0037,0.0195,0,0.0195,0.0163,3.2178,0.0157,0.0839,0.0004,0.0836,2.6644,524.8959,0.2244,3.4366,2.2184,1.2182,229.25,55.6415,0.9305,18.8533,15.9014,0.4923,1.1247,1.0005,4.672,0.0534,0.0853,0.0359,0.1948,0.0029,0.0019,0.0045,0.0466,0,0.0042,0.0082,0.0995,0,0.0077,0.0095,0.0839,0,2.623,0.2309,3.8863,2.2109,0.6577,0.3128,2.1535,0.0534,0.0872,0.0359,0.1948,0.0029,0.0019,0.0047,0.0466,0,0.0045,0.0091,0.0995,0,0.0053,0.0048,0.0489,0,2.6118,0.2316,3.8863,2.2109,0.2084,285.9092
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,4134.4,6771.3,11.75,14.7397,0.6796,5.6869,2.5,0.9038,4.0243,209.2633,0.7167,5.2193,2.5298,2.6894,0.0762,3.9605,0.0415,0.1836,0.012,0.1716,0,0.0006,0,0.0003,0,0.0003,0.0032,0.1665,0.0039,0.0125,0,0.0125,0.0046,0.2379,0.0032,0.0116,0,0.0116,2.5994,135.1692,0.1371,3.0219,2.2801,0.7417,104.5,40.2867,0.8091,15.2207,9.4496,0.7919,2.2372,1.4766,5.3362,0.1895,0.0939,0.0487,0.357,0.0041,0.0002,0.001,0.0141,0,0.003,0.0046,0.0298,0,0.0058,0.0054,0.0501,0,2.6041,0.1423,3.1389,2.2389,1.988,1.3805,5.3362,0.1895,0.0964,0.0491,0.357,0.0041,0.0002,0.0011,0.0141,0,0.0029,0.0047,0.0298,0,0.006,0.0056,0.0501,0,2.6047,0.1431,3.1389,2.2389,0.1129,422.7483
AMM20_5_Stitched.ome.tif,Ignore*: Opal 520,Ignore*: Opal 520,ELr,Polygon,4451.8,6773.8,53.5,31.738,0.6674,12.0272,7.3509,0.8311,2.6897,599.8061,0.493,4.356,1.1047,3.2513,0.2262,50.4326,0.1677,1.3478,0.0219,1.3259,0.0024,0.545,0.0072,0.0468,0,0.0468,0.0045,0.9929,0.0049,0.0207,0,0.0207,0.0287,6.3994,0.035,0.2148,0.0004,0.2145,2.7741,618.6352,0.2937,4.4145,2.1323,2.2822,253,59.672,0.8929,21.3558,17,0.5836,1.439,1.0195,4.356,0,0.2741,0.2068,1.6406,0,0.0024,0.0098,0.1256,0,0.0052,0.0106,0.1137,0,0.0188,0.0259,0.2568,0,3.2575,1.3414,10.6875,2.0707,1.0869,0.836,3.968,0,0.2876,0.2147,1.6406,0,0.0024,0.0105,0.1256,0,0.0054,0.0117,0.1137,0,0.0161,0.0219,0.2568,0,3.3936,1.4826,10.6875,2.0707,0.218,686.6938
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3771.5,6772.5,33.25,20.9511,0.9519,7.0255,5.985,0.4958,7.411,1015.3024,2.4597,13.659,3.4816,10.1775,0.0714,9.7787,0.0322,0.1612,0.0112,0.15,0.0003,0.0446,0.001,0.0079,0,0.0079,0.0028,0.3864,0.003,0.0122,0,0.0122,0.0053,0.7241,0.003,0.0136,0,0.0136,2.4832,340.1917,0.1163,2.857,2.1925,0.6645,181,48.8837,0.9518,16.9745,13.7031,0.5937,2.3474,2.7352,13.659,0.2215,0.0828,0.0335,0.2028,0.0078,0.0009,0.0018,0.0167,0,0.0029,0.0034,0.0205,0,0.0058,0.0053,0.0426,0,2.6197,0.1702,3.8522,2.1925,1.1696,0.6795,5.1948,0.2215,0.0854,0.0333,0.2028,0.0078,0.001,0.0019,0.0167,0,0.003,0.0034,0.0205,0,0.0059,0.0057,0.0426,0,2.6514,0.1651,3.8522,2.3055,0.1806,284.4856
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ELr,Polygon,3916.6,6775.5,67.5,29.8496,0.952,10.547,8.4883,0.5945,4.1734,1139.348,0.9715,8.43,2.1329,6.2971,0.1043,28.4767,0.0888,0.6754,0.0001,0.6753,0.0008,0.2237,0.0032,0.0297,0,0.0297,0.1243,33.9381,0.0956,0.5532,0.0031,0.5501,0.0194,5.2952,0.0315,0.2852,0.0002,0.285,2.502,683.0331,0.1792,3.1465,2.0735,1.073,267.5,59.0814,0.963,19.8487,17.63,0.3646,1.6487,1.591,8.43,0,0.1042,0.0658,0.6754,0,0.0007,0.0026,0.0298,0,0.0512,0.0836,0.8709,0,0.0108,0.0196,0.2852,0,2.678,0.262,4.3885,2.0735,0.7883,0.3969,2.7559,0,0.1042,0.0559,0.5835,0,0.0006,0.0024,0.0298,0,0.0262,0.0619,0.8709,0,0.0079,0.012,0.1286,0,2.738,0.2587,4.3885,2.1346,0.2495,296.5252
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3901.4,6778.7,55.75,33.4206,0.6272,11.3713,7.782,0.5643,4.7513,1069.0375,1.4452,8.0241,2.0534,5.9707,0.0589,13.249,0.0481,0.2324,0,0.2324,0.0009,0.2001,0.0039,0.0389,0,0.0389,0.0142,3.189,0.0262,0.2292,0,0.2292,0.0206,4.6257,0.0205,0.1178,0.0009,0.1169,3.8607,868.6628,1.0543,7.2064,2.4261,4.7803,181,54.0095,0.7797,18.3375,13.3922,0.5523,2.2632,2.0022,8.0241,0,0.0783,0.0517,0.2441,0,0.0008,0.0029,0.0389,0,0.014,0.0241,0.2292,0,0.0178,0.0231,0.18,0,3.7509,1.4898,9.7767,2.2953,1.1502,0.9262,4.1736,0,0.087,0.051,0.2441,0,0.0008,0.0023,0.0213,0,0.0139,0.0232,0.157,0,0.0166,0.0241,0.18,0,3.7018,1.6463,9.7767,2.2953,0.3009,290.7724
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ELr,Polygon,3872.1,6777.2,56,27.572,0.9257,9.2713,7.9045,0.4963,3.9871,909.0477,0.9429,6.4467,1.9587,4.488,0.2034,46.3806,0.1157,0.7115,0.0322,0.6793,0.0019,0.4332,0.0058,0.0448,0,0.0448,0.1935,44.1183,0.1306,0.7657,0.008,0.7578,0.0117,2.6651,0.0145,0.0831,0.0002,0.083,2.7723,632.08,0.3175,3.9723,2.2948,1.6775,176.5,52.6024,0.8016,18.1268,13.4039,0.6077,1.9098,1.6261,6.4467,0,0.1933,0.1857,1.6124,0.0322,0.0045,0.0113,0.1354,0,0.0922,0.1165,0.7657,0,0.0137,0.0192,0.1764,0.0002,2.895,0.5629,6.5678,2.1559,0.9231,0.6721,4.435,0,0.1886,0.2109,1.6124,0.0369,0.0058,0.013,0.1354,0,0.044,0.0688,0.4599,0,0.0146,0.021,0.1764,0.0003,2.9532,0.6398,6.5678,2.1559,0.3145,284.8914
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,4037,6778.9,37.5,23.1209,0.8815,7.8852,6.5378,0.41,10.3281,1600.8527,3.2972,17.1908,4.6849,12.5059,0.0802,12.426,0.0472,0.2582,0.0028,0.2554,0.0011,0.1628,0.0041,0.0368,0,0.0368,0.0257,3.9761,0.0147,0.069,0,0.069,0.009,1.3988,0.0068,0.0314,0,0.0314,2.8864,447.3912,0.4189,4.146,2.2393,1.9067,172.75,51.2874,0.8253,17.8309,12.8812,0.6715,3.5329,4.1753,17.1908,0.2932,0.095,0.0418,0.2582,0.0028,0.0006,0.0025,0.0368,0,0.0128,0.0149,0.1353,0,0.0077,0.0052,0.0314,0,2.7149,0.2632,4.146,2.2348,1.5642,1.4396,7.8952,0.2932,0.0993,0.0391,0.2552,0.0045,0.0005,0.0018,0.0208,0,0.009,0.0128,0.1353,0,0.0073,0.0046,0.0271,0,2.6652,0.1666,3.5678,2.2348,0.2129,350.75
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3784.5,6777.3,32.25,20.3891,0.9749,7.057,5.8888,0.5028,7.4026,954.9377,1.5667,9.8465,3.9281,5.9184,0.0717,9.2458,0.0304,0.1576,0.0034,0.1543,0.0001,0.0147,0.0004,0.003,0,0.003,0.006,0.7698,0.0067,0.0401,0,0.0401,0.0047,0.6097,0.003,0.0154,0,0.0154,2.5975,335.0821,0.1605,3.273,2.2269,1.0461,134.75,43.0547,0.9135,15.3709,11.6915,0.6084,2.6611,2.9096,9.8465,0,0.0813,0.0363,0.2121,0,0.0012,0.0054,0.0904,0,0.0041,0.0061,0.0554,0,0.0042,0.0039,0.0274,0,2.8337,0.7342,7.9493,2.2269,1.1943,1.0989,7.0594,0,0.0843,0.0374,0.2121,0,0.0015,0.0061,0.0904,0,0.0035,0.0059,0.0554,0,0.004,0.0041,0.0274,0,2.9068,0.8219,7.9493,2.3054,0.2257,279.1136
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ELr,Polygon,3851.5,6777.6,50.25,27.8461,0.8144,9.6628,7.7932,0.4702,4.6014,943.2887,1.0115,6.8461,2.2643,4.5818,0.1207,24.7533,0.051,0.2864,0.0278,0.2586,0.0015,0.3152,0.0027,0.0169,0,0.0169,0.1728,35.4329,0.0813,0.4654,0.0211,0.4443,0.023,4.7165,0.0292,0.1815,0.002,0.1795,2.7913,572.217,0.2958,3.7217,2.269,1.4527,205.25,54.112,0.8809,18.6553,14.4237,0.5928,1.7876,1.813,6.8461,0,0.124,0.0561,0.3747,0,0.0015,0.0037,0.0441,0,0.0702,0.0833,0.4654,0,0.0137,0.019,0.1815,0,2.9147,0.4564,5.0314,2.269,0.8603,0.7491,4.3899,0,0.125,0.0576,0.3747,0,0.0016,0.0039,0.0441,0,0.0363,0.0494,0.3372,0,0.0107,0.0128,0.1285,0,2.9554,0.4915,5.0314,2.3363,0.2387,280.3359
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*: Opal 570,Opal 620: Ignore*: Opal 570,ELr,Polygon,3884.8,6778.3,34.25,24.5177,0.716,9.2903,4.8737,0.8821,2.4029,334.0034,0.4994,3.8285,1.2922,2.5363,0.1514,21.0437,0.0641,0.4084,0.0363,0.3721,0.0055,0.7614,0.0118,0.1093,0,0.1093,0.0693,9.6335,0.0508,0.349,0.0047,0.3443,0.0241,3.3438,0.0272,0.162,0.0018,0.1602,2.7204,378.1373,0.1665,3.3386,2.3008,1.0378,125.75,43.1951,0.8469,15.1397,11.884,0.4633,1.4824,0.7438,3.8285,0.042,0.1244,0.0541,0.4084,0.0167,0.0071,0.0177,0.2208,0,0.0405,0.0408,0.349,0,0.0177,0.0204,0.162,0,2.8012,0.277,4.0912,2.3008,1.1357,0.4777,2.3221,0.042,0.1142,0.0459,0.3349,0.0167,0.0077,0.0194,0.2208,0,0.0297,0.0299,0.1682,0,0.0153,0.0165,0.1249,0,2.8316,0.3032,4.0912,2.3399,0.2646,286.0633
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ELr,Polygon,3892.7,6779.5,9,12.3804,0.7379,4.9401,2.5195,0.8877,2.0082,80.3269,0.2841,2.594,1.4403,1.1537,0.1285,5.1409,0.0752,0.335,0.0355,0.2995,0.0035,0.1404,0.0053,0.0186,0,0.0186,0.1774,7.0943,0.084,0.3695,0.0424,0.327,0.0254,1.0164,0.016,0.0596,0.0023,0.0573,3.2195,128.7785,0.4095,3.9792,2.4335,1.5457,43.5,28.0504,0.6947,10.8829,5.154,0.898,1.39,0.6092,2.594,0,0.1076,0.061,0.4179,0,0.0054,0.0153,0.1074,0,0.0974,0.092,0.4181,0.005,0.0183,0.0151,0.0851,0.0007,3.3327,0.6421,5.5923,2.3717,1.2109,0.5591,2.3187,0,0.1015,0.0551,0.4179,0,0.006,0.0171,0.1074,0,0.0742,0.0807,0.4181,0.005,0.0162,0.0143,0.0851,0.0007,3.3655,0.6929,5.5923,2.3717,0.2084,287.8758
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,4069.8,6780.1,64.25,30.2628,0.8816,11.3159,7.0711,0.7828,3.4797,897.7731,1.4985,6.1795,0,6.1795,0.0492,12.6888,0.0395,0.1785,0,0.1785,0.0009,0.2281,0.0036,0.0316,0,0.0316,0.0042,1.08,0.0076,0.0472,0,0.0472,0.0028,0.7247,0.0032,0.024,0,0.024,4.0857,1054.1044,2.3422,12.5916,2.3414,10.2501,282.5,60.8938,0.9574,21.1484,16.9485,0.5884,1.3903,1.3812,6.1795,0,0.0726,0.0344,0.1821,0,0.0005,0.0027,0.0424,0,0.0048,0.0096,0.131,0,0.0044,0.0036,0.0266,0,2.9599,1.2764,12.5916,2.3041,0.7742,0.3764,2.8449,0.1748,0.0796,0.0293,0.1821,0.0014,0.0004,0.0024,0.0424,0,0.005,0.0101,0.131,0,0.0048,0.0035,0.0266,0,2.628,0.1113,3.1023,2.3041,0.226,369.7179
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3777,6783.8,35,21.9691,0.9113,7.4896,5.8517,0.535,5.6209,803.7946,0.9935,7.7335,3.867,3.8665,0.0702,10.0422,0.0357,0.1894,0.0036,0.1859,0.0028,0.3934,0.0081,0.0535,0,0.0535,0.0441,6.3063,0.0619,0.3322,0,0.3322,0.0278,3.9702,0.0359,0.2132,0,0.2132,2.9771,425.7199,0.5369,4.5689,2.3958,2.1732,93,38.3951,0.7928,14.2467,8.3674,0.7576,3.1384,2.3138,7.7335,0,0.0742,0.0388,0.1977,0,0.0029,0.0085,0.0822,0,0.0244,0.0454,0.3322,0,0.0161,0.0255,0.2132,0,3.0938,0.847,7.917,2.3917,1.6213,1.3944,6.1585,0,0.0766,0.0404,0.1977,0,0.0029,0.0088,0.0822,0,0.0123,0.0246,0.1585,0,0.0091,0.0114,0.0821,0,3.1652,0.9841,7.917,2.3917,0.3626,273.9059
AMM20_5_Stitched.ome.tif,Ignore*: Opal 520,Ignore*: Opal 520,ELr,Polygon,3800,6783.2,34,21.5781,0.9176,7.833,5.7355,0.6434,6.7824,935.973,2.0342,10.6259,2.9476,7.6783,0.5014,69.1954,0.8255,4.3439,0.0478,4.2962,0.0003,0.0376,0.0014,0.0129,0,0.0129,0.0026,0.3619,0.0042,0.0288,0,0.0288,0.0076,1.048,0.007,0.0457,0,0.0457,2.8063,387.2677,0.3524,4.0232,2.3732,1.65,174,49.2235,0.9024,17.6342,12.1585,0.6999,2.2055,2.5309,10.6259,0.2352,0.3821,0.783,5.0458,0.01,0.0014,0.0089,0.17,0,0.0054,0.0108,0.097,0,0.0045,0.0048,0.0457,0,2.7481,0.3261,4.485,2.2681,1.0756,0.7169,4.1597,0.2352,0.3526,0.7701,5.0458,0.01,0.0017,0.0099,0.17,0,0.0061,0.0117,0.097,0,0.0038,0.0037,0.0322,0,2.7337,0.318,4.485,2.2681,0.1931,274.281
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3858.8,6788.2,80,36.3123,0.7624,13.7787,7.8596,0.8479,6.3133,2045.5195,1.4531,10.1708,2.7779,7.3929,0.0638,20.6767,0.0373,0.1822,0,0.1822,0.0018,0.5952,0.0051,0.0457,0,0.0457,0.0069,2.2423,0.0106,0.0773,0,0.0773,0.029,9.3926,0.0387,0.226,0.0002,0.2258,3.3464,1084.2234,1.1428,7.1496,2.1812,4.9685,247.25,61.3458,0.8256,21.7642,15.1809,0.7131,2.9548,2.6223,10.1708,0,0.0761,0.0415,0.2132,0,0.0026,0.0078,0.0851,0,0.0063,0.0092,0.0852,0,0.0223,0.0301,0.226,0,3.2511,1.1591,8.2148,2.1559,1.3233,1.022,5.6823,0,0.082,0.0422,0.2132,0,0.003,0.0088,0.0851,0,0.0061,0.0085,0.0852,0,0.019,0.0242,0.1702,0,3.2048,1.1649,8.2148,2.1559,0.3194,272.4621
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ELr,Polygon,3811.8,6787.1,49.75,26.7234,0.8754,9.1112,7.1691,0.5635,4.4353,913.6703,0.9341,6.2292,2.1515,4.0777,0.5543,114.1776,0.2659,1.5317,0.0837,1.448,0.0002,0.0358,0.0008,0.0085,0,0.0085,0.144,29.6553,0.1289,0.7182,0.0096,0.7086,0.0032,0.6597,0.0035,0.027,0,0.027,2.6848,553.0589,0.1975,3.2753,2.3263,0.949,209,53.8453,0.9059,18.137,15.0456,0.4945,1.8089,1.6491,6.2292,0.1611,0.3371,0.3091,1.8885,0.0095,0.0009,0.0027,0.0342,0,0.0488,0.0897,0.7182,0,0.0037,0.0035,0.027,0,2.7166,0.184,3.4014,2.2982,0.9542,0.5856,3.6956,0.1611,0.2665,0.2888,1.8885,0.0095,0.0012,0.0031,0.0342,0,0.0178,0.0368,0.4555,0,0.0039,0.0035,0.022,0,2.727,0.1783,3.4014,2.2982,0.239,270.8795
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3769.2,6786.9,24.25,18.8467,0.8579,6.5903,4.8146,0.6999,5.1156,521.7924,0.9657,6.6554,2.8477,3.8077,0.0719,7.336,0.0261,0.1326,0.0119,0.1207,0.0013,0.1338,0.0036,0.0202,0,0.0202,0.013,1.3247,0.0235,0.1417,0,0.1417,0.0047,0.4796,0.0072,0.0506,0,0.0506,2.9011,295.9106,0.5151,5.0652,2.3773,2.6879,79.5,35.7061,0.7836,13.7609,8.4825,0.8096,2.5074,2.0095,6.6554,0,0.0805,0.0336,0.2372,0.0014,0.0009,0.0024,0.0202,0,0.0067,0.0146,0.1417,0,0.0047,0.0068,0.0661,0,2.8816,0.5328,5.5615,2.3351,1.287,0.899,4.0243,0,0.0846,0.0359,0.2372,0.0014,0.0007,0.0014,0.009,0,0.0038,0.0053,0.0445,0,0.0048,0.0066,0.0661,0,2.8726,0.5419,5.5615,2.3351,0.3072,269.3875
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ELr,Polygon,3879.2,6790.5,79.5,34.6817,0.8306,13.2663,8.4907,0.7663,3.3732,1076.0416,0.6498,4.9061,1.5028,3.4033,0.084,26.7869,0.0342,0.1838,0.0091,0.1747,0.0018,0.5723,0.0032,0.0257,0,0.0257,0.092,29.3379,0.0658,0.3583,0.0056,0.3528,0.0177,5.6562,0.012,0.0699,0.0024,0.0674,2.7581,879.8322,0.2643,4.3065,2.3631,1.9434,228.25,59.2437,0.8172,21.3924,16.2106,0.5654,1.6963,1.3455,4.9061,0.1446,0.0957,0.0361,0.2408,0.0058,0.0018,0.0033,0.0393,0,0.0418,0.0555,0.3583,0,0.0133,0.0132,0.1009,0,2.7531,0.2866,4.3065,2.3303,0.7989,0.491,2.8168,0.1446,0.102,0.0355,0.2408,0.0058,0.0019,0.0034,0.0393,0,0.015,0.0184,0.1274,0,0.0109,0.0131,0.1009,0,2.7504,0.298,4.218,2.3303,0.3403,273.4599
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ELr,Polygon,3787,6792.8,24.75,21.6057,0.6663,9.1462,3.9545,0.9153,2.0393,210.0495,0.5352,3.1671,1.0506,2.1165,0.102,10.5065,0.0385,0.1945,0.0211,0.1734,0.0006,0.0654,0.0018,0.0107,0,0.0107,0.0036,0.3707,0.0041,0.0245,0,0.0245,0.0038,0.3915,0.0024,0.0112,0,0.0112,2.6305,270.9419,0.1086,2.948,2.3797,0.5683,169.75,48.8126,0.8953,18.0697,12.0382,0.7354,1.0132,0.5195,3.1671,0.1229,0.0918,0.0345,0.1948,0.0049,0.0009,0.0017,0.0112,0,0.0029,0.0033,0.0245,0,0.0042,0.0038,0.0392,0,2.6224,0.1391,2.9713,2.1649,0.8313,0.2176,1.5619,0.1229,0.09,0.0334,0.1948,0.0049,0.001,0.0017,0.0112,0,0.0028,0.0031,0.0181,0,0.0043,0.004,0.0392,0,2.621,0.1439,2.9713,2.1649,0.1444,265.3793
