Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio,Distance to annotation with line µm 
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,2777,2414,11,12.4784,0.8877,4.7787,3.0676,0.7462,2.0315,99.5415,0.4467,2.8784,1.1575,1.7209,1.6234,79.545,0.8491,4.5516,0.6485,3.9032,0.012,0.5903,0.0297,0.156,0,0.156,0.0235,1.1509,0.0092,0.0479,0.0062,0.0417,0.5962,29.2153,0.2373,1.1676,0.2928,0.8748,3.5774,175.2937,0.5424,4.9508,2.7456,2.2052,35.75,23.0272,0.8472,7.9277,6.2461,0.4369,1.012,0.9225,2.8784,0,1.5474,0.9161,4.9991,0,0.011,0.023,0.156,0,0.0194,0.0112,0.0535,0,0.5709,0.3096,1.3311,0,3.8031,1.2666,7.3691,0,0.5022,0.6282,2.3243,0,1.5094,0.9498,4.9991,0,0.0105,0.0189,0.0957,0,0.0173,0.0116,0.0535,0,0.5582,0.3405,1.3311,0,3.9159,1.4935,7.3691,0,0.2944,6232.5215
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,2791.1,2419.3,35.75,27.1701,0.6086,10.5093,5.0307,0.9036,2.0432,298.3062,0.4554,3.3008,1.036,2.2648,0.7538,110.0477,0.5059,2.3553,0.0631,2.2923,0.0863,12.5992,0.2928,2.3797,0,2.3797,0.0162,2.3586,0.012,0.0696,0,0.0696,0.3482,50.8383,0.1997,1.1905,0.0618,1.1287,3.0703,448.2605,0.5887,5.5185,2.1635,3.355,142.5,46.2987,0.8354,17.046,10.602,0.776,0.7149,0.8749,3.3008,0,0.7137,0.8875,4.9574,0.0019,0.0381,0.186,2.3797,0,0.0139,0.0107,0.0696,0,0.2257,0.2445,1.3233,0.0066,2.9755,1.0604,8.0457,1.8729,0.2618,0.3844,2.2466,0,0.7,0.9845,4.9574,0.0019,0.0217,0.1274,2.1396,0,0.0131,0.0101,0.0634,0,0.1839,0.2446,1.3233,0.0066,2.9432,1.1778,8.0457,1.8729,0.2488,6226.8818
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,2760.1,2419.4,73.75,33.9115,0.8059,11.3748,9.0016,0.5967,3.1214,936.4091,0.6969,4.9209,1.3646,3.5563,1.0739,322.1664,0.5511,3.7258,0.2428,3.483,0.1246,37.3875,0.1852,1.1239,0,1.1239,0.023,6.9008,0.0161,0.0852,0,0.0852,0.3709,111.2683,0.3558,1.8282,0.0426,1.7856,3.0155,904.636,0.5396,5.007,2.1134,2.8936,185,54.9609,0.7696,20.1913,11.6075,0.843,1.5861,1.4698,4.9209,0,0.7767,0.6209,3.7258,0,0.0883,0.167,1.1239,0,0.0182,0.0137,0.0852,0,0.2913,0.3031,1.8282,0.0052,3.2204,1.5263,12.4726,1.7488,0.5534,0.7954,4.679,0,0.5768,0.5845,3.233,0,0.0639,0.1489,1.0918,0,0.015,0.0108,0.0537,0,0.2378,0.2483,1.2479,0.0052,3.3582,1.9123,12.4726,1.7488,0.3943,6230.7803
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,2782.5,2417.8,17.5,17.2293,0.7408,6.5297,4.2315,0.7878,2.8175,208.4937,0.6566,4.485,1.4566,3.0283,2.4855,183.9262,0.79,4.622,1.0588,3.5632,0.0046,0.3404,0.013,0.0644,0,0.0644,0.027,1.9983,0.0132,0.0582,0.0054,0.0528,0.9274,68.6273,0.3712,1.7662,0.3977,1.3685,3.8745,286.7138,0.6616,5.7133,2.191,3.5223,41.25,25.5558,0.7937,9.093,7.0705,0.5488,1.8217,1.1311,4.485,0,2.0522,1.0434,5.4084,0,0.0053,0.0182,0.1674,0,0.022,0.0137,0.0582,0,0.7249,0.4309,1.8259,0,3.8693,1.3603,6.5306,0,1.0541,0.7595,3.0271,0,1.7182,1.0947,5.4084,0,0.0058,0.0214,0.1674,0,0.0181,0.0128,0.0491,0,0.5689,0.4098,1.8259,0,3.8652,1.7192,6.5306,0,0.4291,6229.0361
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,2775.2,2421.3,44.25,31.409,0.5637,12.4897,5.0349,0.9316,3.1763,568.5599,1.0853,5.4362,1.27,4.1662,0.9241,165.4179,0.6901,3.9695,0.1043,3.8652,0.0871,15.5973,0.2877,2.2114,0,2.2114,0.0194,3.4701,0.0119,0.0758,0.0001,0.0758,0.4521,80.9236,0.2432,1.147,0.1064,1.0406,3.483,623.4655,0.9676,6.568,2.3877,4.1803,118.75,44.973,0.7378,18.7032,8.0139,0.8961,1.5525,1.5217,5.4362,0,1.0737,0.8545,4.4496,0,0.0688,0.2403,2.3103,0,0.0176,0.0118,0.0758,0,0.4698,0.3157,1.5431,0,4.0994,2.0305,10.0889,0,0.5804,0.6863,2.678,0,1.1632,0.9289,4.4496,0,0.0579,0.2066,2.3103,0,0.0165,0.0116,0.0528,0,0.4805,0.3519,1.5431,0,4.4683,2.3824,10.0889,0,0.3656,6226.4575
AMM12_5_Stitched.ome.tif,Ignore*,Ignore*,Ei,Polygon,2806.2,2417.8,15,14.7525,0.8661,5.418,3.5904,0.7647,4.5712,292.5584,1.0252,6.3206,1.9575,4.3632,0.0545,3.4909,0.0889,0.4508,0,0.4508,0.0019,0.1188,0.0094,0.0669,0,0.0669,0.0065,0.4181,0.0064,0.0268,0,0.0268,0.0161,1.0307,0.0173,0.0872,0,0.0872,2.7624,176.7907,0.7547,5.9728,2.002,3.9707,96.25,37.2431,0.872,14.3279,8.5,0.7909,1.1472,1.7429,6.3206,0,0.0277,0.0455,0.4508,0,0.0015,0.0119,0.1844,0,0.0079,0.0062,0.0283,0,0.018,0.0189,0.1935,0,2.3586,0.8698,9.4503,1.8118,0.4688,0.8025,5.3113,0,0.0224,0.0277,0.1326,0,0.0015,0.0124,0.1844,0,0.0082,0.0062,0.0283,0,0.0184,0.0192,0.1935,0,2.2786,0.8699,9.4503,1.8118,0.1543,6221.9668
AMM12_5_Stitched.ome.tif,Opal 570: Ignore*: Opal 690,Opal 570: Ignore*: Opal 690,Ei,Polygon,2803.3,2427.6,46,26.5779,0.8183,10.044,6.6364,0.7043,8.1505,1532.2928,2.4813,13.9088,2.9343,10.9745,0.014,2.6301,0.0358,0.3714,0,0.3714,0.3958,74.4056,0.7068,3.502,0,3.502,0.0165,3.1017,0.0209,0.148,0,0.148,0.0635,11.9352,0.0903,0.542,0,0.542,3.1094,584.5694,1.5749,9.169,1.8605,7.3085,196.75,54.6029,0.8293,18.637,15.3881,0.4839,2.3964,3.5367,13.9088,0,0.0173,0.0328,0.3714,0,0.1075,0.3909,3.502,0,0.0118,0.0123,0.148,0,0.0332,0.0554,0.542,0,2.485,1.0877,10.3514,1.7171,0.5965,0.9426,5.9349,0,0.0183,0.0317,0.3537,0,0.0173,0.1041,1.7592,0,0.0103,0.0074,0.039,0,0.0238,0.0334,0.3875,0,2.2897,0.7877,10.3514,1.7171,0.2317,6216.0576
AMM12_5_Stitched.ome.tif,Opal 570: Ignore*,Opal 570: Ignore*,Ei,Polygon,2739.5,2426.1,59.25,28.9197,0.8902,10.1956,7.5187,0.6671,7.4223,1796.1914,2.7539,13.4569,0.8618,12.5951,0.0607,14.6888,0.0986,0.6006,0,0.6006,0.2563,62.0126,0.513,3.5635,0,3.5635,0.0087,2.0984,0.0107,0.1054,0,0.1054,0.0147,3.5482,0.0187,0.1138,0,0.1138,4.6356,1121.8049,2.9386,15.1322,1.9331,13.1991,238.5,56.8161,0.9284,19.8355,15.5812,0.6182,2.249,3.3846,13.4569,0,0.0367,0.0636,0.6006,0,0.0882,0.3219,3.5635,0,0.0097,0.0096,0.1361,0,0.0118,0.0123,0.1138,0,3.2866,2.4118,15.1322,1.8243,0.4981,0.7987,5.0185,0,0.0286,0.0432,0.4327,0,0.0313,0.1927,2.6988,0,0.0101,0.0092,0.1361,0,0.0108,0.009,0.0926,0,2.83,2.012,14.4633,1.8243,0.2455,6227.9971
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,2765.4,2429.3,72.5,38.7673,0.6062,11.8131,9.0933,0.6621,3.5359,1021.8608,0.6883,5.256,1.6804,3.5756,0.7806,225.5844,0.5442,2.8546,0.1101,2.7445,0.0665,19.2201,0.1452,1.1109,0,1.1109,0.0232,6.6957,0.0148,0.1013,0.0001,0.1012,0.3187,92.0924,0.2744,1.225,0.0377,1.1873,2.8457,822.3947,0.7062,6.4707,2.0082,4.4625,168.5,50.8784,0.818,18.2456,13.7116,0.6849,1.8453,1.6302,5.256,0,0.7179,0.6614,4.3984,0,0.0377,0.1048,1.1109,0,0.0183,0.0129,0.1013,0,0.2625,0.288,1.4503,0.0077,3.0695,1.5124,11.1009,1.7984,0.5925,0.7646,3.6642,0,0.6715,0.7335,4.3984,0,0.0164,0.0496,0.568,0,0.0148,0.0099,0.0558,0,0.2209,0.2911,1.4503,0.0077,3.2354,1.8849,11.1009,1.7984,0.4208,6221.9385
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,2775.5,2432.7,18.25,18.3534,0.6808,7.8217,3.3573,0.9154,1.9511,148.2832,0.519,3.373,0.8913,2.4817,0.598,45.4508,0.3839,1.7847,0.1347,1.65,0.0005,0.0372,0.0029,0.022,0,0.022,0.0176,1.3373,0.0092,0.0422,0,0.0421,0.1896,14.4124,0.142,0.774,0.0261,0.7479,3.1705,240.9562,0.9021,6.1561,2.1153,4.0408,80.25,36.5133,0.7564,14.8106,7.5808,0.8549,0.7085,0.7946,3.373,0,0.4852,0.5434,2.2887,0,0.0121,0.0686,0.7489,0,0.0119,0.0089,0.0422,0,0.1366,0.1443,0.8189,0,3.0799,1.8202,10.328,0,0.3277,0.3511,1.6596,0,0.4507,0.5799,2.2887,0,0.0157,0.0781,0.7489,0,0.0102,0.0081,0.0376,0,0.1203,0.1413,0.8189,0,3.0521,2.0205,10.328,0,0.2321,6216.4849
AMM12_5_Stitched.ome.tif,Ignore*,Ignore*,Ei,Polygon,2784.6,2436.2,44.5,27.9357,0.7166,11.3385,5.2075,0.9081,5.6992,1025.8531,1.9203,11.4058,2.0699,9.3359,0.0306,5.5085,0.0846,0.8545,0,0.8545,0.0015,0.2734,0.0106,0.1001,0,0.1001,0.0205,3.6867,0.036,0.3132,0.0006,0.3125,0.0244,4.399,0.0245,0.1676,0.0009,0.1667,2.0263,364.7319,0.126,2.3776,1.7367,0.6409,216.75,56.5133,0.8528,20.854,12.832,0.8007,1.5031,2.3739,11.4058,0,0.0322,0.0625,0.8545,0,0.0006,0.0065,0.1001,0,0.0138,0.0217,0.3132,0,0.0194,0.0252,0.2837,0,1.9606,0.4364,2.6369,0,0.4037,0.5669,3.8145,0,0.0326,0.0553,0.588,0,0.0004,0.0048,0.0895,0,0.012,0.0155,0.2727,0,0.0181,0.0253,0.2837,0,1.9433,0.4847,2.6369,0,0.2015,6210.8262
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,2760.8,2443.1,69,33.2633,0.7837,11.1136,9.3313,0.3564,2.4093,674.5914,0.5157,4.1662,1.0399,3.1263,0.4638,129.852,0.3319,1.8926,0.0153,1.8773,0.0655,18.3464,0.2491,2.6202,0,2.6202,0.0162,4.5333,0.0098,0.0522,0.0002,0.0519,0.1182,33.106,0.1223,0.7423,0.0198,0.7225,2.637,738.3664,0.3202,3.834,2.1521,1.6819,241.25,58.908,0.8736,20.2079,15.8592,0.5941,0.9299,1.0831,4.1662,0,0.433,0.4315,2.3469,0,0.081,0.2955,3.3943,0,0.0192,0.0508,0.9696,0,0.1341,0.1328,0.8223,0.0086,3.2827,1.5777,11.5479,1.9406,0.327,0.5354,2.9382,0,0.4205,0.4657,2.3469,0,0.0873,0.3124,3.3943,0,0.0204,0.0599,0.9696,0,0.1406,0.1364,0.8223,0.0086,3.5458,1.7956,11.5479,1.9406,0.285,6208.3052
AMM12_5_Stitched.ome.tif,Ignore*,Ignore*,Ei,Polygon,2776,2460.3,21.25,17.335,0.8886,6.6244,4.3722,0.7191,7.506,660.5261,2.4638,11.6617,2.3483,9.3134,0.0047,0.4174,0.0077,0.0449,0,0.0449,0.0195,1.7159,0.0683,0.4432,0,0.4432,0.0096,0.8469,0.0044,0.024,0.0027,0.0213,0.0122,1.0717,0.0104,0.0687,0.0019,0.0668,2.0884,183.776,0.1519,2.5715,1.7815,0.79,140.5,44.9806,0.8726,15.8471,12.0036,0.6414,2.5415,3.3972,11.6617,0,0.008,0.0174,0.1915,0,0.0117,0.0549,0.4875,0,0.009,0.0053,0.0332,0,0.0126,0.0219,0.2466,0,1.9444,0.6268,5.1287,0,1.6275,2.6793,11.3333,0,0.0086,0.0186,0.1915,0,0.0102,0.052,0.4875,0,0.0089,0.0054,0.0332,0,0.0127,0.0235,0.2466,0,1.9179,0.6757,5.1287,0,0.1443,6187.0967
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,2720.6,2465.3,24.5,19.5511,0.8054,7.2713,4.7736,0.7353,3.8468,388.5241,1.1446,6.2346,1.102,5.1326,0.6587,66.53,0.3259,1.8552,0.0893,1.7658,0,0,0,0,0,0,0.0115,1.1629,0.0065,0.0314,0.0003,0.031,0.1308,13.2125,0.0931,0.4641,0.0153,0.4488,2.8028,283.0787,0.4399,4.4039,2.1047,2.2992,143.5,43.903,0.9356,15.1645,12.0781,0.5709,0.9637,1.4632,6.2346,0,0.2506,0.3433,2.2136,0,0.0064,0.0409,0.5928,0,0.0108,0.006,0.0341,0,0.0743,0.0798,0.4641,0.0036,2.4752,0.6635,6.0629,1.8286,0.3545,0.4333,2.3654,0,0.1643,0.279,2.2136,0,0.0078,0.0449,0.5928,0,0.0107,0.0059,0.0341,0,0.0623,0.0712,0.3897,0.0036,2.406,0.6822,6.0629,1.8286,0.1678,6195.0024
AMM12_5_Stitched.ome.tif,Ignore*,Ignore*,Ei,Polygon,2769,2467.9,13,14.8601,0.7398,6.2586,2.6413,0.9165,5.8457,321.5142,1.584,8.1047,2.2108,5.8939,0.0059,0.324,0.011,0.0549,0,0.0549,0.0102,0.5606,0.0298,0.1668,0,0.1668,0.016,0.8803,0.0178,0.1005,0.0021,0.0983,0.0087,0.4761,0.0037,0.0179,0.0022,0.0157,2.047,112.5827,0.0802,2.2001,1.8385,0.3616,112.5,39.672,0.8982,14.0331,11.0399,0.588,2.0089,2.5504,8.1047,0,0.0085,0.0102,0.0549,0,0.0021,0.0124,0.1668,0,0.0127,0.0104,0.1032,0.0013,0.0147,0.029,0.3971,0.0022,2.0972,0.1539,3.0088,1.8168,1.48,2.1791,7.9847,0,0.0089,0.0101,0.0519,0,0.001,0.0067,0.0832,0,0.0122,0.0088,0.1032,0.0013,0.0156,0.0308,0.3971,0.0026,2.1041,0.1603,3.0088,1.8168,0.1104,6183.0181
AMM12_5_Stitched.ome.tif,Opal 570: Ignore*,Opal 570: Ignore*,Ei,Polygon,2727.2,2481,37.5,22.3056,0.9471,8.433,5.8093,0.7243,7.0478,1078.3081,1.8571,10.376,2.7764,7.5996,0.0339,5.1902,0.0539,0.3629,0,0.3629,0.1634,25.0068,0.4063,2.8765,0,2.8765,0.0149,2.2751,0.0151,0.1424,0.0003,0.1421,0.0353,5.3958,0.0448,0.2261,0.0026,0.2235,2.4447,374.0445,0.4065,4.6136,1.9494,2.6641,213,52.6085,0.9671,17.8164,15,0.4822,1.4939,2.755,10.376,0,0.0964,0.4803,6.096,0,0.0598,0.2612,3.1589,0,0.0123,0.0133,0.1813,0,0.0219,0.0316,0.2731,0,2.7477,1.3543,10.5474,1.8482,0.2834,0.5471,3.7871,0,0.11,0.5285,6.096,0,0.0372,0.2109,3.1589,0,0.0117,0.0128,0.1813,0,0.0189,0.0271,0.2731,0,2.8137,1.4745,10.5474,1.8482,0.1701,6177.4575
AMM12_5_Stitched.ome.tif,Opal 570: Ignore*: Opal 690,Opal 570: Ignore*: Opal 690,Ei,Polygon,4162.8,1665,36.75,23.7656,0.8177,8.8327,5.7656,0.7333,5.258,778.1772,1.1807,8.1532,2.1853,5.968,0.1121,16.5927,0.1194,0.5219,0,0.5219,0.4643,68.7215,0.8438,3.561,0.0001,3.5609,0.0247,3.661,0.0413,0.3499,0,0.3499,0.1138,16.8488,0.0972,0.4306,0,0.4305,2.5996,384.7448,0.4008,4.6986,1.8844,2.8142,142,48.3804,0.7624,18.2066,11.4761,0.8155,2.013,2.3776,8.1532,0,0.0834,0.1221,0.948,0,0.1843,0.5032,3.561,0,0.0172,0.0257,0.3499,0,0.0948,0.0962,0.4677,0,3.1383,1.9271,16.2397,1.865,0.8723,1.4637,6.5881,0,0.0733,0.1216,0.948,0,0.0859,0.2365,2.5207,0,0.0145,0.0164,0.1857,0,0.0882,0.095,0.4677,0,3.3276,2.1973,16.2397,1.865,0.2478,6866.644
AMM12_5_Stitched.ome.tif,Opal 570: Opal 520: Opal 690: Ignore*,Opal 570: Opal 520: Opal 690: Ignore*,Ei,Polygon,4146.6,1668.8,38.25,23.0569,0.9041,8.3369,5.9262,0.6833,6.0016,942.2582,1.6206,9.7348,2.3866,7.3482,0.1974,30.9939,0.1349,0.7025,0.0003,0.7022,0.0856,13.4399,0.2107,1.556,0,1.556,0.0245,3.8419,0.0267,0.2026,0,0.2026,0.0451,7.0801,0.0558,0.2591,0.0027,0.2564,2.7327,429.0387,0.7632,5.5011,1.9524,3.5486,188.5,51.178,0.9044,18.0194,13.2046,0.6915,1.973,2.4888,9.7348,0,0.1204,0.1983,1.7013,0,0.0241,0.1088,1.556,0,0.1844,0.3966,2.427,0,0.0456,0.0578,0.3547,0.0007,2.7028,0.997,8.3965,1.8657,0.9206,1.3325,5.1585,0,0.1002,0.2072,1.7013,0,0.008,0.0461,0.6293,0,0.2262,0.4357,2.427,0,0.0457,0.0583,0.3547,0.0007,2.6949,1.0499,8.3965,1.8657,0.2013,6861.4502
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,4134.7,1667.8,26.5,20.9312,0.7601,7.8307,4.5402,0.7653,3.238,352.9472,0.7144,4.9329,1.9551,2.9778,0.3163,34.4737,0.2681,1.7476,0.0185,1.729,0.0094,1.0271,0.0368,0.2423,0,0.2423,0.0264,2.8744,0.0184,0.0992,0.0016,0.0976,0.0169,1.8423,0.0092,0.0461,0.0009,0.0453,2.7193,296.4023,0.5231,4.4379,2.0127,2.4252,104.5,38.6397,0.8795,14.5168,10.4755,0.6658,1.6533,1.444,4.9839,0,0.4386,0.4096,2.7559,0,0.0176,0.0591,0.5737,0,0.1729,0.3393,1.8221,0,0.047,0.0456,0.2596,0,3.1609,1.4376,12.4652,1.9996,1.1032,1.2071,4.9839,0,0.481,0.4409,2.7559,0,0.0205,0.0649,0.5737,0,0.2238,0.3808,1.8221,0,0.0575,0.0485,0.2596,0,3.3142,1.6126,12.4652,1.9996,0.245,6860.6851
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,4097.8,1667.9,16.75,22.0987,0.431,9.8036,2.5914,0.9727,2.1722,147.7117,0.4862,3.1366,1.0883,2.0483,0.1167,7.9374,0.0756,0.3133,0.0143,0.2989,0.0174,1.1864,0.0613,0.3902,0,0.3902,0.016,1.0902,0.0075,0.0433,0.0018,0.0415,0.0473,3.2169,0.0512,0.2408,0.0032,0.2376,2.2717,154.4737,0.2065,2.9337,1.8878,1.0458,154.25,51.168,0.7404,19.3004,10.3,0.8844,1.2179,1.0666,5.961,0,0.1897,0.1673,0.8966,0,0.0065,0.028,0.3902,0,0.0161,0.0387,0.6133,0,0.0378,0.0419,0.2856,0,2.3783,0.356,4.7629,1.8462,1.1006,1.0597,5.961,0,0.1987,0.1733,0.8966,0,0.0052,0.0202,0.2244,0,0.0161,0.0409,0.6133,0,0.0367,0.0405,0.2856,0,2.3914,0.3683,4.7629,1.8462,0.1025,6860.7119
AMM12_5_Stitched.ome.tif,Ignore*: Opal 690,Ignore*: Opal 690,Ei,Polygon,4168.6,1672.2,11.5,12.5309,0.9203,4.3936,3.2301,0.6544,1.2834,64.1705,0.3122,1.936,0.4941,1.4419,0.0263,1.3149,0.0294,0.102,0,0.102,0.001,0.0481,0.0028,0.0167,0,0.0167,0.012,0.5998,0.0064,0.0316,0.0022,0.0294,0.1074,5.3686,0.0924,0.409,0.0248,0.3842,2.1131,105.6569,0.1326,2.3477,1.8323,0.5154,111,39.4223,0.8975,14.2703,9.8114,0.7349,0.6895,0.5083,1.936,0,0.0412,0.0889,0.872,0,0.0016,0.0065,0.0636,0,0.0116,0.0087,0.0491,0,0.0756,0.0866,0.4909,0.0049,2.5277,1.0929,7.3947,1.6861,0.6149,0.4784,1.8629,0,0.043,0.0936,0.872,0,0.0017,0.0068,0.0636,0,0.0116,0.0089,0.0491,0,0.0716,0.0851,0.4909,0.0049,2.5798,1.1481,7.3947,1.6861,0.1018,6860.1616
AMM12_5_Stitched.ome.tif,Ignore*,Ignore*,Ei,Polygon,4126.6,1674.6,32.25,21.1829,0.9032,8.0535,5.4962,0.7329,7.2682,959.402,2.1756,11.9808,2.5655,9.4153,0.0507,6.6918,0.0806,0.4999,0,0.4999,0.0092,1.217,0.0287,0.1621,0,0.1621,0.0371,4.9038,0.0665,0.4317,0.0016,0.4301,0.043,5.6811,0.1041,0.7041,0.0011,0.703,2.0155,266.043,0.1403,2.5449,1.769,0.776,144.75,46.2305,0.8511,17.0299,11.9119,0.7415,2.1967,3.0797,11.9808,0,0.0875,0.2047,1.8984,0,0.0053,0.0264,0.3584,0,0.0209,0.039,0.4317,0.0004,0.0285,0.0638,0.7041,0.0009,2.1153,0.2282,4.3518,1.769,0.709,1.0547,5.056,0,0.0983,0.2277,1.8984,0,0.0041,0.0257,0.3584,0,0.0162,0.0241,0.2968,0.0004,0.0242,0.045,0.4114,0.0009,2.1445,0.2406,4.3518,1.7845,0.2137,6856.0391
AMM12_5_Stitched.ome.tif,Ignore*: Opal 520: Opal 690,Ignore*: Opal 520: Opal 690,Ei,Polygon,4044.3,1675.3,23.75,18.4139,0.8802,7.0432,4.432,0.7571,1.9819,192.2402,0.5482,3.3459,0.9923,2.3536,0.1843,17.8755,0.2205,1.118,0,1.118,0.0006,0.0544,0.0026,0.0233,0,0.0233,0.01,0.9743,0.0072,0.0447,0.0004,0.0443,0.1123,10.8959,0.063,0.3492,0.0289,0.3202,2.253,218.5446,0.316,3.3406,1.6866,1.654,136.5,44.9476,0.849,16.3359,11.4932,0.6322,0.8928,0.9731,3.3459,0,0.2021,0.2308,1.221,0,0.0138,0.0741,0.9885,0,0.0133,0.0093,0.0579,0,0.1484,0.1294,0.6706,0.0121,2.4788,0.6781,6.473,1.6866,0.6585,0.8811,3.1119,0,0.2059,0.233,1.221,0,0.0166,0.0814,0.9885,0,0.014,0.0096,0.0579,0,0.1562,0.1385,0.6706,0.0121,2.5273,0.7241,6.473,1.7953,0.1675,6853.1406
AMM12_5_Stitched.ome.tif,Opal 570: Ignore*: Opal 690,Opal 570: Ignore*: Opal 690,Ei,Polygon,4095.4,1678.2,44.25,24.7339,0.9089,9.0578,6.7295,0.6708,5.3049,949.5746,1.5,8.5117,1.8174,6.6942,0.0443,7.9365,0.09,0.6169,0,0.6169,0.1049,18.7734,0.2309,1.9418,0,1.9418,0.0109,1.9597,0.007,0.0395,0,0.0395,0.0703,12.5866,0.0955,0.5333,0,0.5333,2.4841,444.6538,0.4201,4.438,1.9733,2.4647,189,51.016,0.9126,18.4481,12.9515,0.6978,1.4666,2.3037,8.5117,0,0.0529,0.094,0.6169,0,0.0366,0.1253,1.9418,0,0.0106,0.009,0.1087,0,0.0581,0.0879,0.6943,0,2.9613,1.6473,12.0392,1.8373,0.2779,0.5228,2.7897,0,0.0555,0.0952,0.6095,0,0.0155,0.0471,0.4296,0,0.0105,0.0096,0.1087,0,0.0543,0.0851,0.6943,0,3.1091,1.8462,12.0392,1.8373,0.2283,6853.0698
